ID,family
NC_001538,Polyomaviridae
NC_005131,Inoviridae
NC_005985,Tombusviridae
NC_001552,Paramyxoviridae
NC_001739,Caulimoviridae
NC_003017,Spinareoviridae
NC_016896,Astroviridae
NC_015884,Spinareoviridae
NC_015885,Spinareoviridae
NC_015886,Spinareoviridae
NC_001831,Retroviridae
NC_011557,Partitiviridae
NC_011558,Rhabdoviridae
NC_011559,Tymoviridae
NC_001632,Secoviridae
NC_003448,Nodaviridae
NC_016881,Spinareoviridae
NC_016882,Spinareoviridae
NC_016883,Spinareoviridae
NC_016874,Spinareoviridae
NC_016875,Spinareoviridae
NC_016876,Spinareoviridae
NC_014707,Geminiviridae
NC_014822,Geminiviridae
NC_014955,Papillomaviridae
NC_015115,Parvoviridae
NC_001501,Retroviridae
NC_003808,Bromoviridae
NC_011568,Rhabdoviridae
NC_005078,Arenaviridae
NC_005082,Arenaviridae
NC_003870,Betaflexiviridae
NC_003696,Spinareoviridae
NC_005348,Geminiviridae
NC_005845,Geminiviridae
NC_015487,Geminiviridae
NC_007374,Orthomyxoviridae
NC_007535,Spinareoviridae
NC_006148,Parvoviridae
NC_009519,Partitiviridae
NC_007548,Sedoreoviridae
NC_001352,Papillomaviridae
NC_001940,Retroviridae
NC_005138,Betaflexiviridae
NC_001450,Retroviridae
NC_002803,Rhabdoviridae
NC_007531,Spinareoviridae
NC_007532,Spinareoviridae
NC_006065,Bromoviridae
NC_003836,Bromoviridae
NC_011546,Retroviridae
NC_000898,Orthoherpesviridae
NC_014509,Solemoviridae
NC_016033,Solemoviridae
NC_006066,Bromoviridae
NC_001623 NC_004323 NC_008349,Baculoviridae
NC_001839,Caulimoviridae
NC_001728,Virgaviridae
NC_001411,Nodaviridae
NC_001596,Papillomaviridae
NC_002665,Orthoherpesviridae
NC_001576,Papillomaviridae
NC_002077,Parvoviridae
NC_011507,Sedoreoviridae
NC_018381,Rhabdoviridae
NC_004614,Geminiviridae
NC_014447,Geminiviridae
NC_011584,Geminiviridae
NC_001583,Papillomaviridae
NC_001586,Papillomaviridae
NC_003084,Baculoviridae
NC_002549,Filoviridae
NC_004421,Picornaviridae
NC_016880,Sedoreoviridae
NC_003537,Potyviridae
NC_006941,Potyviridae
NC_016961,Togaviridae
NC_003790,Astroviridae
NC_014847,Geminiviridae
NC_002028,Bromoviridae
NC_017685,Rhabdoviridae
NC_003735,Spinareoviridae
NC_003728,Spinareoviridae
NC_003754,Phenuiviridae
NC_003755,Phenuiviridae
NC_005261,Orthoherpesviridae
NC_003474,Nanoviridae
NC_000947,Potyviridae
NC_001270,Plectroviridae
NC_002552,Betaflexiviridae
NC_007661,Sedoreoviridae
NC_011051,Papillomaviridae
NC_004172,Cystoviridae
NC_007570,Sedoreoviridae
NC_005993,Sedoreoviridae
NC_005994,Sedoreoviridae
NC_005995,Sedoreoviridae
NC_005264,Orthoherpesviridae
NC_001362,Retroviridae
NC_006623,Orthoherpesviridae
NC_002797,Partitiviridae
NC_014708,Spinareoviridae
NC_003794,Alphaflexiviridae
NC_003838,Bromoviridae
NC_002051,Tospoviridae
NC_002052,Tospoviridae
NC_006056,Secoviridae
NC_003747,Solemoviridae
NC_014927,Circoviridae
NC_014928,Circoviridae
NC_003505,Geminiviridae
NC_005854,Bromoviridae
NC_009757,Marnaviridae
NC_009758,Marnaviridae
NC_015495,Partitiviridae
NC_026242,Nudiviridae
NC_014968,Geminiviridae
NC_011536,Solemoviridae
NC_011537,Tymoviridae
NC_014978,Nodaviridae
NC_011540,Betaflexiviridae
NC_011541,Potyviridae
NC_011543,Solemoviridae
NC_011549,Coronaviridae
NC_011550,Coronaviridae
NC_015044,Geminiviridae
NC_015045,Geminiviridae
NC_015046,Geminiviridae
NC_015047,Geminiviridae
NC_015048,Geminiviridae
NC_011552,Betaflexiviridae
NC_011553,Bromoviridae
NC_011556,Partitiviridae
NC_003674,Bromoviridae
NC_007966,Geminiviridae
NC_005338,Geminiviridae
NC_015317,Geminiviridae
NC_015328,Caulimoviridae
NC_015553,Geminiviridae
NC_015639,Totiviridae
NC_013097,Nanoviridae
NC_009646,Geminiviridae
NC_002510,Geminiviridae
NC_008058,Geminiviridae
NC_002558,Spinareoviridae
NC_003646,Nanoviridae
NC_003856,Geminiviridae
NC_004107,Hepadnaviridae
NC_009996,Picornaviridae
NC_009537,Bromoviridae
NC_010797,Geminiviridae
NC_006016,Sedoreoviridae
NC_006017,Sedoreoviridae
NC_002326,Phenuiviridae
NC_009503,Baculoviridae
NC_004583,Geminiviridae
NC_004800,Polyomaviridae
NC_005068,Baculoviridae
NC_004654,Geminiviridae
NC_005992,Sedoreoviridae
NC_006019,Sedoreoviridae
NC_007753,Sedoreoviridae
NC_010837,Geminiviridae
NC_012799,Potyviridae
NC_001495,Bromoviridae
NC_005217,Hantaviridae
NC_001478,Geminiviridae
NC_003853,Tombusviridae
NC_004052,Mitoviridae
NC_006574,Arenaviridae
NC_003609,Geminiviridae
NC_008521,Circoviridae
NC_007672,Spinareoviridae
NC_007667,Spinareoviridae
NC_005905,Baculoviridae
NC_001512,Togaviridae
NC_001413,Retroviridae
NC_003896,Geminiviridae
NC_003618,Closteroviridae
NC_001694 NC_013931,Papillomaviridae
NC_001829,Parvoviridae
NC_013443 NC_018669,Astroviridae
NC_006575,Arenaviridae
NC_001479,Picornaviridae
NC_008032,Papillomaviridae
NC_003469,Virgaviridae
NC_003481,Virgaviridae
NC_004287,Parvoviridae
NC_007378,Orthomyxoviridae
NC_006429,Rhabdoviridae
NC_003564,Nanoviridae
NC_005842,Geminiviridae
NC_001973,Baculoviridae
NC_003899,Togaviridae
NC_003900,Togaviridae
NC_003908,Togaviridae
NC_003621,Secoviridae
NC_006428,Paramyxoviridae
NC_001587,Papillomaviridae
NC_013447,Endornaviridae
NC_013439,Polyomaviridae
NC_005286,Tombusviridae
NC_001503,Retroviridae
NC_006560,Orthoherpesviridae
AC_000010 BK000412,Adenoviridae
NC_014396 NC_002044,Phenuiviridae
NC_005950,Hepadnaviridae
NC_008059,Geminiviridae
NC_003536,Potyviridae
NC_004190,Spinareoviridae
NC_004065,Orthoherpesviridae
NC_004008,Bromoviridae
NC_001748,Alphaflexiviridae
NC_003376,Alphaflexiviridae
NC_001332,Inoviridae
NC_001716,Orthoherpesviridae
NC_005890,Hepadnaviridae
NC_001511,Retroviridae
NC_003480,Bromoviridae
NC_012957,Picornaviridae
NC_003772,Sedoreoviridae
NC_003603,Tombusviridae
NC_003446,Secoviridae
NC_003462,Betaflexiviridae
NC_003692,Nodaviridae
NC_003724,Virgaviridae
NC_004908,Orthomyxoviridae
NC_005214,Phenuiviridae
NC_001510 NC_001358 NC_001630 NC_004713 NC_008185 NC_008186 NC_011618 NC_011619,Parvoviridae
NC_009895,Peribunyaviridae
NC_001959,Caliciviridae
NC_001662,Parvoviridae
NC_001540,Parvoviridae
NC_003661,Spinareoviridae
NC_003714,Cystoviridae
NC_004142,Nodaviridae
NC_004185,Spinareoviridae
NC_004579,Astroviridae
NC_013258,Closteroviridae
NC_013259,Closteroviridae
NC_003760,Sedoreoviridae
NC_003764,Sedoreoviridae
NC_006060,Alphaflexiviridae
NC_003398,Potyviridae
NC_006440,Partitiviridae
NC_006504,Orthomyxoviridae
NC_001367,Virgaviridae
NC_005266,Secoviridae
NC_011920,Caulimoviridae
NC_010708,Hantaviridae
NC_010709,Secoviridae
NC_011808,Bromoviridae
NC_011809,Bromoviridae
NC_014139,Geminiviridae
NC_014140,Geminiviridae
NC_014141,Geminiviridae
NC_014142,Geminiviridae
NC_001499,Retroviridae
NC_001463,Retroviridae
NC_010791 NC_008727,Geminiviridae
NC_008250 NC_009750,Picornaviridae
NC_004180,Spinareoviridae
NC_003750,Spinareoviridae
NC_002050,Tospoviridae
NC_006437,Hantaviridae
NC_001368,Virgaviridae
NC_003689,Betaflexiviridae
NC_005988,Sedoreoviridae
NC_006005,Sedoreoviridae
NC_005998,Sedoreoviridae
NC_009240,Nudiviridae
NC_001699,Polyomaviridae
NC_001796,Paramyxoviridae
NC_014902,Geminiviridae
NC_015493,Secoviridae
NC_015490,Geminiviridae
NC_001550,Retroviridae
NC_003849,Alphaflexiviridae
NC_003627,Tombusviridae
NC_006951,Papillomaviridae
NC_004290,Parvoviridae
NC_003008,Spinareoviridae
NC_013695 NC_010384,Picornaviridae
NC_012702,Nyamiviridae
NC_012703,Nyamiviridae
NC_015668,Mesoniviridae
NC_003495,Secoviridae
NC_010799,Geminiviridae
NC_014903,Geminiviridae
NC_015494,Partitiviridae
NC_015502,Caulimoviridae
NC_015503,Caulimoviridae
NC_015505,Caulimoviridae
NC_015507,Caulimoviridae
NC_006152,Parvoviridae
NC_004609,Geminiviridae
NC_006566,Bromoviridae
NC_003861,Geminiviridae
NC_001749,Betaflexiviridae
NC_003693,Secoviridae
NC_012699,Caliciviridae
NC_006961,Partitiviridae
NC_013668,Alloherpesviridae
NC_001467,Geminiviridae
NC_001468,Geminiviridae
NC_010417,Geminiviridae
NC_010240,Baculoviridae
NC_010752,Spinareoviridae
NC_010713,Geminiviridae
NC_010665,Spinareoviridae
NC_010662,Spinareoviridae
NC_010594,Spinareoviridae
NC_010585,Spinareoviridae
NC_004010,Potyviridae
NC_001472 NC_009887 NC_010411 NC_013114 NC_013115,Picornaviridae
NC_003800,Secoviridae
NC_001886,Potyviridae
NC_003679,Flaviviridae
NC_014185,Papillomaviridae
NC_010663,Spinareoviridae
NC_010664,Spinareoviridae
NC_010669,Spinareoviridae
NC_010806,Tombusviridae
NC_010809,Solemoviridae
NC_012542,Sedoreoviridae
NC_003990,Picornaviridae
NC_007358,Orthomyxoviridae
NC_007363,Orthomyxoviridae
NC_007448,Closteroviridae
NC_010810,Picornaviridae
NC_010817,Papillomaviridae
NC_010818,Geminiviridae
NC_010820,Retroviridae
NC_014904,Endornaviridae
NC_002331,Baculoviridae
NC_006435,Hantaviridae
NC_007547,Sedoreoviridae
NC_007556,Sedoreoviridae
NC_007538,Partitiviridae
NC_007723,Geminiviridae
NC_001440,Bromoviridae
NC_007289,Betaflexiviridae
NC_004905,Orthomyxoviridae
NC_014406,Polyomaviridae
NC_014407,Polyomaviridae
NC_007522,Marnaviridae
NC_007527,Spinareoviridae
NC_007642,Rhabdoviridae
NC_007726,Geminiviridae
NC_012729,Parvoviridae
NC_016878,Spinareoviridae
NC_016879,Spinareoviridae
NC_001498,Paramyxoviridae
NC_010832,Alphaflexiviridae
NC_010834,Geminiviridae
NC_010836,Geminiviridae
NC_010840 NC_010565,Geminiviridae
NC_011268,Geminiviridae
NC_002048,Geminiviridae
NC_003897,Geminiviridae
NC_005331,Geminiviridae
NC_004205,Sedoreoviridae
NC_010835,Geminiviridae
NC_013639,Geminiviridae
NC_013640,Geminiviridae
NC_008182,Secoviridae
NC_008183,Secoviridae
NC_008708,Bromoviridae
NC_008377,Geminiviridae
NC_006367,Totiviridae
NC_002021,Orthomyxoviridae
NC_003547,Bromoviridae
NC_003555,Totiviridae
NC_011067,Botourmiaviridae
NC_007736,Sedoreoviridae
NC_007738,Sedoreoviridae
NC_007739,Sedoreoviridae
NC_001925,Peribunyaviridae
NC_013463,Megabirnaviridae
NC_013462,Megabirnaviridae
NC_004911,Orthomyxoviridae
NC_006296,Paramyxoviridae
NC_000855,Rhabdoviridae
NC_006874,Geminiviridae
NC_006876,Geminiviridae
NC_006306,Orthomyxoviridae
NC_001844,Orthoherpesviridae
NC_007803,Paramyxoviridae
NC_007730,Geminiviridae
NC_001914,Caulimoviridae
NC_004285,Parvoviridae
NC_001492,Hypoviridae
NC_001721,Tombusviridae
NC_000882,Geminiviridae
NC_011530 NC_011531,Papillomaviridae
NC_014130,Geminiviridae
NC_003868,Geminiviridae
NC_003607,Totiviridae
NC_003013,Spinareoviridae
NC_010749,Spinareoviridae
NC_007362,Orthomyxoviridae
NC_007218,Parvoviridae
NC_007382,Orthomyxoviridae
NC_007381,Orthomyxoviridae
NC_007921,Baculoviridae
NC_008559,Geminiviridae
NC_011659,Alphaflexiviridae
NC_014128,Geminiviridae
NC_014137,Iflaviridae
NC_014138,Geminiviridae
NC_008574,Inoviridae
NC_008575,Inoviridae
NC_008519 NC_013196,Papillomaviridae
NC_010439,Geminiviridae
NC_014547,Geminiviridae
NC_002022,Orthomyxoviridae
NC_007562,Spinareoviridae
NC_007567,Spinareoviridae
NC_007740,Sedoreoviridae
NC_011620,Alphaflexiviridae
NC_007750,Sedoreoviridae
NC_009031,Geminiviridae
NC_001436,Retroviridae
NC_002066,Iflaviridae
NC_002588,Tymoviridae
NC_001364 NC_001736,Retroviridae
NC_014845,Geminiviridae
NC_006310,Orthomyxoviridae
NC_008317,Geminiviridae
NC_004324,Caulimoviridae
NC_003563,Nanoviridae
NC_003736,Spinareoviridae
NC_009994,Potyviridae
NC_003976,Picornaviridae
NC_011803,Virgaviridae
NC_008033,Circoviridae
NC_008294,Fiersviridae
NC_008303,Tospoviridae
NC_008329,Geminiviridae
NC_006441,Partitiviridae
NC_009025,Dicistroviridae
NC_008173,Sedoreoviridae
NC_008366,Closteroviridae
NC_008189,Papillomaviridae
NC_004098,Geminiviridae
NC_014064,Potyviridae
NC_008034,Caulimoviridae
NC_008494,Geminiviridae
NC_014567,Orthoherpesviridae
NC_015522,Tymoviridae
NC_015523,Tymoviridae
NC_015521,Hepeviridae
NC_015524,Tymoviridae
NC_009249,Sedoreoviridae
NC_009491,Geminiviridae
NC_009645,Geminiviridae
NC_009127,Alloherpesviridae
NC_007745,Sedoreoviridae
NC_006963,Closteroviridae
NC_008522,Circoviridae
NC_009987,Plectroviridae
NC_009992,Closteroviridae
NC_010295,Alphaflexiviridae
NC_007371,Orthomyxoviridae
NC_007373,Orthomyxoviridae
NC_007916,Caliciviridae
NC_014066,Geminiviridae
NC_014067,Geminiviridae
NC_007566,Sedoreoviridae
NC_009607,Geminiviridae
NC_008311,Caliciviridae
NC_009642,Virgaviridae
NC_014894,Geminiviridae
NC_009251,Sedoreoviridae
NC_009032,Secoviridae
NC_009946,Chrysoviridae
NC_011069,Botourmiaviridae
NC_011800,Retroviridae
NC_001346,Geminiviridae
NC_015506,Caulimoviridae
NC_010668,Spinareoviridae
NC_011066,Botourmiaviridae
NC_010521,Potyviridae
NC_010586,Spinareoviridae
NC_010589,Spinareoviridae
NC_010755,Partitiviridae
NC_013797,Baculoviridae
NC_006564,Papillomaviridae
NC_007913,Potyviridae
NC_008582,Papillomaviridae
NC_001663,Polyomaviridae
NC_001515,Polyomaviridae
NC_010277,Polyomaviridae
NC_015467,Tospoviridae
NC_010751,Spinareoviridae
NC_010792,Geminiviridae
NC_010441,Geminiviridae
NC_010489,Tospoviridae
NC_010954,Potyviridae
NC_011189,Secoviridae
NC_012135,Bromoviridae
NC_012118,Geminiviridae
NC_012137 NC_011806,Geminiviridae
NC_001639,Arteriviridae
NC_001961,Arteriviridae
NC_015373,Phenuiviridae
NC_006939,Tombusviridae
NC_011400,Astroviridae
NC_012134,Bromoviridae
NC_012541,Sedoreoviridae
NC_006359,Geminiviridae
NC_014252,Potyviridae
NC_015374,Phenuiviridae
NC_012757,Inoviridae
NC_012787,Geminiviridae
NC_013101,Nanoviridae
NC_013396,Sedoreoviridae
NC_013402,Sedoreoviridae
NC_012755,Sedoreoviridae
NC_012206,Geminiviridae
NC_009242,Sedoreoviridae
NC_009248,Sedoreoviridae
NC_007210,Geminiviridae
NC_014324,Geminiviridae
NC_014524,Sedoreoviridae
NC_014647,Geminiviridae
NC_014446 NC_004636,Geminiviridae
NC_014631,Geminiviridae
NC_012210,Betaflexiviridae
NC_012211,Alphaflexiviridae
NC_003732,Spinareoviridae
NC_003733,Spinareoviridae
NC_003763,Sedoreoviridae
NC_003766,Sedoreoviridae
NC_010710,Secoviridae
NC_014127,Tymoviridae
NC_014599,Sedoreoviridae
NC_014648,Caulimoviridae
NC_003767,Sedoreoviridae
NC_003768,Sedoreoviridae
NC_003773,Sedoreoviridae
NC_003774,Sedoreoviridae
NC_001426,Fiersviridae
NC_013014,Partitiviridae
NC_013015,Partitiviridae
NC_015393,Potyviridae
NC_011309,Geminiviridae
NC_014516,Sedoreoviridae
NC_015267,Papillomaviridae
NC_015450,Phenuiviridae
NC_007549,Sedoreoviridae
NC_007550,Sedoreoviridae
NC_007551,Sedoreoviridae
NC_007552,Sedoreoviridae
NC_007555,Sedoreoviridae
NC_013017,Geminiviridae
NC_013019,Geminiviridae
NC_013413,Geminiviridae
NC_013953,Baculoviridae
NC_009238,Polyomaviridae
NC_009764,Betaflexiviridae
NC_014905,Potyviridae
NC_015131,Spinareoviridae
NC_015135,Spinareoviridae
NC_015492,Secoviridae
NC_015504,Caulimoviridae
NC_004627,Geminiviridae
NC_013470,Curvulaviridae
NC_013471,Curvulaviridae
NC_006960,Partitiviridae
NC_003987,Picornaviridae
NC_007574,Sedoreoviridae
NC_007569,Sedoreoviridae
NC_010254,Arenaviridae
NC_010255,Arenaviridae
NC_015211,Bacilladnaviridae
NC_016013,Papillomaviridae
NC_016085,Kitaviridae
NC_016162,Inoviridae
NC_016580,Geminiviridae
NC_015935,Astroviridae
NC_011805,Geminiviridae
NC_012120,Geminiviridae
NC_007611 NC_012122 NC_025897,Polyomaviridae
NC_016752,Parvoviridae
NC_013022,Geminiviridae
NC_014236,Spinareoviridae
NC_014237,Spinareoviridae
NC_014239,Spinareoviridae
NC_014240,Spinareoviridae
NC_013036,Orthoherpesviridae
NC_010666,Spinareoviridae
NC_010950,Geminiviridae
NC_014381,Geminiviridae
NC_016074,Papillomaviridae
NC_016141,Kitaviridae
NC_016156,Picornaviridae
NC_016647,Parvoviridae
NC_016760,Quadriviridae
NC_012123,Papillomaviridae
NC_014241,Spinareoviridae
NC_014242,Spinareoviridae
NC_014243,Spinareoviridae
NC_014244,Spinareoviridae
NC_014245,Spinareoviridae
NC_014481,Amalgaviridae
NC_011108,Tombusviridae
NC_011190,Secoviridae
NC_014527,Sedoreoviridae
NC_015452,Phenuiviridae
NC_015043,Geminiviridae
NC_016959,Togaviridae
NC_015324,Geminiviridae
NC_015325,Papillomaviridae
NC_012564,Parvoviridae
NC_018872,Potyviridae
NC_008365,Virgaviridae
AC_000020 BK000403,Adenoviridae
NC_013404,Sedoreoviridae
NC_013499,Totiviridae
NC_014607,Sedoreoviridae
NC_006494,Iflaviridae
AC_000017 BK005234,Adenoviridae
AC_000018 BK005235,Adenoviridae
AC_000019 BK005236,Adenoviridae
AC_000004,Adenoviridae
AC_000009,Adenoviridae
AC_000016,Adenoviridae
AC_000011 BK000413,Adenoviridae
NC_006383,Paramyxoviridae
NC_014372,Filoviridae
NC_010624,Caliciviridae
NC_005843,Geminiviridae
AC_000013,Adenoviridae
NC_014463,Chrysoviridae
NC_014523,Sedoreoviridae
NC_014929,Circoviridae
NC_013796,Polyomaviridae
AC_000014,Adenoviridae
NC_002211,Orthomyxoviridae
NC_007543,Sedoreoviridae
NC_005096,Secoviridae
NC_007647,Endornaviridae
NC_007649,Endornaviridae
NC_001928,Geminiviridae
NC_008728,Spinareoviridae
NC_013102,Geminiviridae
NC_001489,Picornaviridae
NC_001483,Alphaflexiviridae
NC_006013,Sedoreoviridae
NC_006014,Sedoreoviridae
NC_003604,Betaflexiviridae
NC_015297,Inoviridae
NC_003014,Spinareoviridae
NC_003138,Caulimoviridae
NC_003417,Togaviridae
NC_006431,Hypoviridae
NC_008733,Spinareoviridae
NC_004659,Geminiviridae
NC_004673,Geminiviridae
NC_004634,Geminiviridae
NC_004012,Alphaflexiviridae
NC_007609,Tymoviridae
NC_001612 NC_010412 NC_010413,Picornaviridae
NC_009538,Bromoviridae
NC_009532,Tymoviridae
NC_003478,Virgaviridae
NC_003828,Geminiviridae
NC_004202,Sedoreoviridae
NC_004658,Geminiviridae
NC_011058 NC_010289,Geminiviridae
NC_001897,Picornaviridae
NC_007545,Sedoreoviridae
NC_004580,Geminiviridae
NC_004582 NC_014897,Geminiviridae
NC_005169,Spinareoviridae
NC_004289,Parvoviridae
NC_010246,Totiviridae
NC_004291,Arenaviridae
NC_014411,Picornaviridae
NC_005347,Geminiviridae
NC_006015,Sedoreoviridae
NC_006018,Sedoreoviridae
NC_022639,Sedoreoviridae
NC_005170,Spinareoviridae
NC_005172,Spinareoviridae
NC_005173,Spinareoviridae
NC_005171,Spinareoviridae
NC_005166,Spinareoviridae
NC_002795,Betaflexiviridae
NC_009759,Betaflexiviridae
NC_010434,Alphaflexiviridae
NC_009041,Virgaviridae
NC_014412,Picornaviridae
NC_006312,Orthomyxoviridae
NC_006052,Aspiviridae
NC_006147,Parvoviridae
NC_006946,Betaflexiviridae
NC_007002,Caulimoviridae
NC_011065,Botourmiaviridae
NC_004300,Geminiviridae
NC_005319,Geminiviridae
NC_005852,Geminiviridae
NC_022634,Sedoreoviridae
NC_003377,Potyviridae
NC_004426,Potyviridae
NC_005168,Spinareoviridae
NC_005167,Spinareoviridae
NC_005888,Hepadnaviridae
NC_008730,Spinareoviridae
NC_011068,Botourmiaviridae
NC_011070,Botourmiaviridae
NC_010435,Geminiviridae
NC_003556,Geminiviridae
NC_009951,Polyomaviridae
NC_007242,Partitiviridae
NC_007539,Chrysoviridae
NC_006271,Secoviridae
NC_005081,Arenaviridae
NC_005636,Geminiviridae
NC_004346,Solemoviridae
NC_004097,Geminiviridae
NC_001482,Retroviridae
NC_001802,Retroviridae
NC_003742,Potyviridae
NC_013458,Nodaviridae
NC_007817,Microviridae
NC_007220,Circoviridae
NC_010178,Closteroviridae
NC_014462,Chrysoviridae
NC_014465,Chrysoviridae
NC_001867,Retroviridae
NC_008057,Geminiviridae
NC_008266,Betaflexiviridae
NC_004356,Geminiviridae
NC_004667 NC_018844,Closteroviridae
NC_001451,Coronaviridae
NC_003513,Benyviridae
NC_003515,Benyviridae
NC_003632,Alphaflexiviridae
NC_006319,Phenuiviridae
NC_013459,Nodaviridae
NC_013460,Nodaviridae
NC_013464,Geminiviridae
NC_014468,Parvoviridae
NC_014469,Papillomaviridae
NC_008732,Spinareoviridae
NC_003739,Mayoviridae
NC_003807,Tombusviridae
NC_003806,Tombusviridae
NC_005986,Sedoreoviridae
NC_005987,Sedoreoviridae
NC_005989,Sedoreoviridae
NC_013467,Geminiviridae
NC_008316,Geminiviridae
NC_014473,Geminiviridae
NC_015227,Tombusviridae
NC_015228,Caulimoviridae
NC_015229,Tymoviridae
NC_016581,Geminiviridae
NC_016898,Papillomaviridae
NC_003797,Potyviridae
NC_001445,Potyviridae
NC_001517,Potyviridae
NC_001616,Potyviridae
NC_001814,Potyviridae
NC_007536,Spinareoviridae
NC_007663,Sedoreoviridae
NC_007728,Potyviridae
NC_014745,Geminiviridae
NC_014748,Bacilladnaviridae
NC_014791,Potyviridae
NC_015627 NC_011402,Geminiviridae
NC_002686,Orthoherpesviridae
NC_003031,Caulimoviridae
NC_004005,Geminiviridae
NC_003399,Potyviridae
NC_003492,Potyviridae
NC_005904,Potyviridae
NC_007147,Potyviridae
NC_007965,Geminiviridae
NC_008037,Bromoviridae
NC_008307,Tospoviridae
NC_015628,Geminiviridae
NC_002643,Microviridae
NC_002729,Betaflexiviridae
NC_016014,Papillomaviridae
NC_003243,Rhabdoviridae
NC_012664,Geminiviridae
NC_012665,Geminiviridae
NC_012783,Orthoherpesviridae
NC_016075,Papillomaviridae
NC_008028,Potyviridae
NC_009741,Potyviridae
NC_009744,Potyviridae
NC_009995,Potyviridae
NC_010107,Papillomaviridae
